BJX,BJX,Del Bajo International Airport,مطار ديل باجو الدولي,कैर. सिलाउ-लियोन किमी. 5.5,डेल बाजो अंतरराष्ट्रीय हवाई अड्डा,done,
JRH,JRH,Jorhat Airport,مطار جورهات,,जोरहाट हवाई अड्डा,done,
LZC,LZC,Lzaro Crdenas Airport,مطار لزارو كرديناس,डोमीसीलो कोनोसीडो एस/एन,ल्ज़ारो क्रडनस हवाई अड्डा,done,
POA,POA,Salgado Filho International Airport,مطار سالغادو فيلهو الدولي,पोर्टो एलेग्रे – आरएस,सालगाड़ो फिलहो अंतरराष्ट्रीय हवाई अड्डा,done,
SPC,SPC,La Palma Airport,مطار لا بالما,,ला पाल्मा हवाई अड्डा,done,
CUL,CUL,Bachigualato Federal International Airport,مطار باشيغواتو الاتحادية الدولي,कारेटेरा नवोलाटा किमी 4.5,बचिगुअलटो संघीय अंतरराष्ट्रीय हवाई अड्डा,done,
MRZ,MRZ,Moree Airport,مطار موري,,मोरी हवाई अड्डा,done,
YKM,YKM,Yakima Air Terminal - Mcallister Field Airport,مطار ياكيما اير تيرمينال - مكاليستر فيلد,2400 डब्ल्यू वाशिंगटन एवेन्यू,याकिमा एयर टर्मिनल - मैकएलिस्टर फील्ड हवाई अड्डा,done,
MDG,OHE,Gu-lian Airport,مطار قو-يان,,गु-लियान हवाई अड्डा,done,
CLJ,CLJ,Cluj International Airport,مطار كلوج الدولي,टेईयन वुईआ,क्लुज अंतरराष्ट्रीय हवाई अड्डा,done,
VCT,VCT,Victoria Regional Airport,مطار فيكتوريا الإقليمي,609 फोस्टर फील्ड ड्रा.,विक्टोरिया क्षेत्रीय हवाई अड्डा,done,
RGI,RGI,Rangiroa Airport,مطار رانجيروا,,रांगिरो हवाई अड्डा,done,
KHV,KHV,Khabarovsk Novy Airport,مطار خاباروفسك نوفي,एसएच. माटवीव्स्को,खाबरोवस्क नोवी हवाई अड्डा,done,
ELP,ELP,El Paso International Airport,مطار الباسو الدولي,6701 कोंवेर रोड,एल पासो अंतरराष्ट्रीय हवाई अड्डा,done,
HAR,MDT,Harrisburg International Airport,مطار هاريسبورغ الدولي,1 टर्मिनल ड्रा # 300,हैरिसबर्ग अंतरराष्ट्रीय हवाई अड्डा,done,
ABV,ABV,Nnamdi Azikiwe International Airport,مطار نامدي أزيكيوي الدولي,,न्‍नाम्‍दी अजिकिव अंतरराष्ट्रीय हवाई अड्डा,done,
MID,MID,Manuel Crescencio Rejn International Airport,مطار مانويل كريسينسيو ريجون الدولي,कारेटेरा मेरिडा ए उमान किमी. 4.5,मैनुएल क्रेसेनसियो रेजं अंतरराष्ट्रीय हवाई अड्डा,done,
MCZ,MCZ,Zumbi Dos Palmares International Airport,مطار زومبي دوس بالماريس الدولي,रोडोवीना बीआर 104,जुम्बी डॉस पामारेस अंतरराष्ट्रीय हवाई अड्डा,done,
RIO,GIG,Rio De Janeiro-galeo International Airport,مطار ريو دي جانيرو-غاليو الدولي,एवेनीडा 20 डी जनेरियो,रियो डी जनेरियो-गलिओ अंतरराष्ट्रीय हवाई अड्डा,done,
JHB,JHB,Senai International Airport,مطار سيناي الدولية,जालान लेपंगन,सेनाइ अंतरराष्ट्रीय हवाई अड्डा,done,सिटी ऑफ डेरी
LDY,LDY,City Of Derry Airport,مطار مدينة ديري,एयरर्पोर्ट रोड,डेरी हवाई अड्डा शहर,done,
HAN,HAN,Noi Bai International Airport,مطار نوي باي الدولي,क्वांग टीएन,नोई बाई अंतरराष्ट्रीय हवाई अड्डा,done,
NAJ,GBB,Gabala International Airport,مطار جبلة الدولي,,गाबाला अंतरराष्ट्रीय हवाई अड्डा,done,
BFV,BFV,Buri Ram Airport,مطار بوري رام,,बुरि राम हवाई अड्डा,done,
ROV,ROV,Rostov-on-don Airport,مطار روستوف-أون-دون,एवे. शोलोखोव,रोस्तोव-ऑन-डॉन हवाई अड्डा,done,
LED,LED,Pulkovo International Airport,مطار بولكوفو الدولي,पुल्कोवस्को डब्ल्यू,पुल्कोवो अंतरराष्ट्रीय हवाई अड्डा,done,
ORB,ORB,Rebro Airport,مطار ريبرو,ऑरेब्रो,रेब्रो हवाई अड्डा,done,
OSD,OSD,Re Stersund Airport,مطار ري سترسوند,अरे ऑस्टरसंड एयरर्पोर्ट,रे स्टरसंड हवाई अड्डा,done,
CZU,CZU,Las Brujas Airport,مطار لاس بروجاس,,लास बृजस हवाई अड्डा,done,
FSC,FSC,Figari Sud-corse Airport,مطار فيغاري سود كورس,,फ़िगरी सूद-कोर्स हवाई अड्डा,done,
SSA,SSA,Deputado Lus Eduardo Magalhes International Airport,مطار ديبواردو لوس إدواردو ماغالهيس الدولي,साल्वाडोर - बीए,देपुटादो लुस एडुवर्डो मगलेस अंतरराष्ट्रीय हवाई अड्डा,done,
SAO,GRU,So Paulo-guarulhos International Airport,مطار سو باولو غوارولهوس الدولي,रोडोवीआ हेलीओ स्मीड्ट,तो पाउलो-गुआरुल्होस अंतरराष्ट्रीय हवाई अड्डा,done,
ILI,ILI,Iliamna Airport,مطار إيليامنا,101 ईलीयाम्ना विलेज रोड,लियाम्ना हवाई अड्डा,done,
IRK,IRK,Kirksville Regional Airport,مطار كيركسفيل الإقليمي,271661 एयरर्पोर्ट ट्रेल,किर्कस्विल क्षेत्रीय हवाई अड्डा,done,
BET,BET,Bethel Airport,مطار بيثيل,3517 चीफ एडी हॉफमैन हाईवे,बेतेल हवाई अड्डा,done,
ISG,ISG,Ishigaki Airport,مطار أيشيجاكي,,इशिगकि हवाई अड्डा,done,
JPA,JPA,Presidente Castro Pinto International Airport,مطار سيادة الرئيس كاسترو بينتو الدولي,,प्रेसिडेंट कास्त्रो पिंटो अंतरराष्ट्रीय हवाई अड्डा,done,
PVH,PVH,Governador Jorge Teixeira De Oliveira Airport,مطار جوفيرنادور خورخي تيكسيرا دي أوليفيرا,,गवर्नडोर जॉर्ज टेक्सेरा डी ओलिविएरा हवाई अड्डा,done,
GRZ,GRZ,Graz Airport,مطار جراز,फ्लगहेफन ग्राज़,ग्राज़ हवाई अड्डा,done,
STO,BMA,Stockholm Bromma Airport,مطار ستوكهولم بروما,व्रोमा स्टॉकहोम एयरर्पोर्ट,स्टॉकहोम ब्रोममा हवाई अड्डा,done,
SDL,SDL,Sundsvall-timr Airport,مطار سوندسفال-تيمر,संडसवील टीम्रा एयरर्पोर्ट,सनड्स्वेल-टिम्र हवाई अड्डा,done,
YXX,YXX,Abbotsford International Airport,مطار أبوتسفورد الدولي,30,एबॉट्सफ़ोर्ड अंतरराष्ट्रीय हवाई अड्डा,done,
PHF,PHF,Newport News-williamsburg International Airport,مطار نيوبورت نيوز-ويليامزبورغ الدولي,900 ब्लेंड बुलेवार्ड,न्यूपोर्ट समाचार-विलियम्सबर्ग अंतरराष्ट्रीय हवाई अड्डा,done,
ONG,ONG,Mornington Island Airport,مطار مورنينغتون,मोर्नींगटन QLD 4871,मोर्निंग्टन द्वीप हवाई अड्डा,done,
ROP,ROP,Rota International Airport,مطار روتا الدولي,सीनापालु,रोटा अंतरराष्ट्रीय हवाई अड्डा,done,
KAN,KAN,Mallam Aminu Kano International Airport,مطار مالام أمينو كانو الدولي,लागोस रोड,मैलम अमिनु कानो अंतरराष्ट्रीय हवाई अड्डा,done,
